Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2018,221.91825,218.50796,225.36833,216.55984,227.36867,16233.8,7020217,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2018,216.51956,213.43648,219.63593,211.67404,221.44207,18934.79,8271232,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2018,193.87528,189.70135,198.11768,187.32613,200.58272,8255.02,4396626,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2018,274.55399,270.34035,278.81657,267.93323,281.28794,16373.79,7683176,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2018,253.37878,249.48409,257.31883,247.25923,259.60324,16287.9,7656707,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2018,252.95416,248.79751,257.16256,246.42455,259.60346,14263.26,7183668,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2018,248.96015,244.66664,253.30994,242.21686,255.8336,12876.66,5338481,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2018,235.64074,231.23507,240.10908,228.72358,242.70285,10942.2,4641528,,,Similar,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2018,222.70051,218.91261,226.53738,216.751,228.76328,13232.62,6107151,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2018,222.7467,218.89064,226.6535,216.69055,228.9202,12777.2,5344443,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2018,209.76687,205.58947,214.00758,203.20988,216.47025,9653.83,4170343,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2018,208.05456,203.62396,212.55704,201.10233,215.173,8432.16,3814770,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,,,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2018,192.25915,188.04466,196.54401,185.64693,199.03406,7967.71,3984261,,,Better,Not compared,20180000,,,1y"
93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,,,2018,291.78237,289.4901,294.08801,288.17445,295.42124,64464.33,27439955,,,Similar,Not compared,20180000,,,1y
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2018,341.80042,332.73989,351.03901,327.59744,356.415,5769.34,2611272,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2018,338.32601,327.95197,348.9369,322.0791,355.12025,4290.31,1716674,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2018,312.23736,303.48467,321.17352,298.52219,326.37658,5078.88,2340732,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2018,312.15615,303.06908,321.44013,297.91995,326.84744,4756.51,2354970,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2018,314.64469,306.74969,322.68742,302.26536,327.36553,6357.28,2572900,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2018,293.50224,286.19655,300.945,282.0471,305.27423,6324.72,2465994,,,Similar,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2018,280.85565,275.1277,286.67131,271.86528,290.04883,9458.68,3737981,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2018,274.38569,268.45387,280.41399,265.07793,283.91651,8392.8,3429681,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2018,268.5356,263.15185,274.00051,260.08488,277.17398,9756.79,4052362,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2018,240.98882,233.72808,248.41555,229.61779,252.74344,4279.02,2157389,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2018,342.09505,334.76269,349.54388,330.58838,353.871,8796.79,3777612,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2018,316.88947,310.10048,323.7867,306.23569,327.79349,8732.9,3771598,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2018,308.76373,301.58727,316.06384,297.50616,320.30715,7487.26,3531840,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2018,308.91578,301.44922,316.51765,297.2062,320.93816,6774.66,2608775,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2018,295.60538,287.92391,303.43736,283.56396,307.99471,5804.2,2280411,,,Similar,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2018,276.67718,270.07424,283.39877,266.32154,287.30713,6887.62,2989212,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2018,272.23413,265.55763,279.03412,261.76474,282.989,6505.2,2620324,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2018,257.63224,250.41057,265.00705,246.31694,269.3015,4963.83,2041669,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2018,259.23606,251.5067,267.1399,247.13011,271.74523,4387.16,1866264,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2018,240.23357,232.86558,247.77316,228.69602,252.16766,4124.71,1952250,,,Better,Not compared,20180000,,,1y"
93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,,,2018,188.75475,187.21532,190.30363,186.33197,191.19938,58343,28484573,,,Similar,Not compared,20180000,,,1y
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2018,218.52723,212.46256,224.72019,209.02463,228.32634,4988,2685129,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2018,208.15914,201.30994,215.18118,197.44004,219.27759,3521,1783075,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2018,200.78647,194.91829,206.78564,191.59487,210.28078,4486,2417394,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2018,204.85497,198.72112,211.12926,195.24886,214.78563,4266,2429073,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2018,209.1947,203.83177,214.66257,200.78773,217.84422,5821,2673222,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2018,191.63906,186.68478,196.6908,183.87296,199.63047,5757,2580549,,,Similar,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2018,179.94012,176.10443,183.83777,173.92125,186.10224,8509,3867488,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2018,179.16017,175.17903,183.20833,172.91431,185.56096,7841,3590536,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2018,174.72215,171.12814,178.37203,169.08152,180.49197,9178,4218870,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2018,155.12101,150.28652,160.07021,147.55164,162.95546,3976,2239237,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2018,217.95079,213.04162,222.94402,210.24965,225.84629,7577,3905564,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2018,201.10006,196.56585,205.71204,193.98717,208.39274,7555,3885109,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2018,205.44757,200.56325,210.42039,197.78764,213.3121,6776,3651828,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2018,200.35267,195.32887,205.47243,192.47627,208.45092,6102,2729706,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2018,187.04335,181.92251,192.27092,179.01887,195.31449,5138,2361117,,,Similar,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2018,178.53625,174.13054,183.02447,171.62815,185.63511,6345,3117939,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2018,182.28037,177.75423,186.89179,175.18366,189.57421,6272,2724119,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2018,170.58382,165.68562,175.58892,162.91043,178.50426,4690,2128674,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2018,165.61909,160.50646,170.85198,157.61375,173.90232,4045,1948506,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2018,153.83557,148.95112,158.83793,146.18889,161.75471,3843,2032011,,,Better,Not compared,20180000,,,1y"
93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,,,2018,235.28188,233.96413,236.60518,233.20682,237.36981,122807.33,55924528,,,Similar,Not compared,20180000,,,1y
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2018,274.34432,269.14825,279.61497,266.18646,282.67462,10757.34,5296401,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2018,266.9808,261.05482,273.00673,257.68384,276.50882,7811.31,3499749,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2018,251.51862,246.47655,256.63747,243.60458,259.61019,9564.88,4758126,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2018,254.04628,248.79887,259.37597,245.81104,262.47178,9022.51,4784043,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2018,256.88811,252.33094,261.50671,249.7315,264.18679,12178.28,5246122,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2018,237.99167,233.75669,242.28397,231.34113,244.77476,12081.72,5046543,,,Similar,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2018,225.35727,222.06598,228.68504,220.18496,230.61395,17967.68,7605469,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2018,221.91825,218.50796,225.36833,216.55984,227.36867,16233.8,7020217,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2018,216.51956,213.43648,219.63593,211.67404,221.44207,18934.79,8271232,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2018,193.87528,189.70135,198.11768,187.32613,200.58272,8255.02,4396626,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2018,274.55399,270.34035,278.81657,267.93323,281.28794,16373.79,7683176,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2018,253.37878,249.48409,257.31883,247.25923,259.60324,16287.9,7656707,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2018,252.95416,248.79751,257.16256,246.42455,259.60346,14263.26,7183668,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2018,248.96015,244.66664,253.30994,242.21686,255.8336,12876.66,5338481,,,Worse,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2018,235.64074,231.23507,240.10908,228.72358,242.70285,10942.2,4641528,,,Similar,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2018,222.70051,218.91261,226.53738,216.751,228.76328,13232.62,6107151,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2018,222.7467,218.89064,226.6535,216.69055,228.9202,12777.2,5344443,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2018,209.76687,205.58947,214.00758,203.20988,216.47025,9653.83,4170343,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2018,208.05456,203.62396,212.55704,201.10233,215.173,8432.16,3814770,,,Better,Not compared,20180000,,,1y"
"93956,Mortality rate from cardiovascular disease,E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2018,192.25915,188.04466,196.54401,185.64693,199.03406,7967.71,3984261,,,Better,Not compared,20180000,,,1y"
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000001,North East region,Regions,Male,All ages,,,2018,316.74261,305.99303,327.76425,299.91974,334.1941,3500.23,1286705,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000002,North West region,Regions,Male,All ages,,,2018,313.54221,306.98081,320.20562,303.2444,324.0759,9176.37,3595853,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Male,All ages,,,2018,320.91795,313.20484,328.76907,308.8209,333.33405,6946.66,2677765,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000004,East Midlands region,Regions,Male,All ages,,,2018,295.28592,287.5689,303.15345,283.18845,307.73129,5857.96,2373974,,,Similar,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000005,West Midlands region,Regions,Male,All ages,,,2018,304.95049,297.8352,312.19008,293.78967,316.39868,7284.09,2904878,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000006,East of England region,Regions,Male,All ages,,,2018,275.87716,269.51359,282.35134,265.8952,286.11482,7358.83,3063660,,,Better,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000007,London region,Regions,Male,All ages,,,2018,290.29147,283.22015,297.49075,279.20165,301.67711,6793.85,4302949,,,Similar,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000008,South East region,Regions,Male,All ages,,,2018,261.84612,256.70945,267.05881,253.78258,270.08544,10120.15,4486173,,,Better,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000009,South West region,Regions,Male,All ages,,,2018,279.36573,272.96475,285.87746,269.32485,289.66264,7426.19,2747998,,,Better,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000001,North East region,Regions,Female,All ages,,,2018,201.25427,194.13534,208.56637,190.11921,212.83562,3051,1342688,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000002,North West region,Regions,Female,All ages,,,2018,202.78892,198.36084,207.29061,195.84144,209.90658,8039,3720263,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Female,All ages,,,2018,207.45163,202.3119,212.68834,199.39291,215.73454,6253,2766118,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000004,East Midlands region,Regions,Female,All ages,,,2018,194.59891,189.34658,199.95945,186.36781,203.08011,5256,2441177,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000005,West Midlands region,Regions,Female,All ages,,,2018,193.60126,188.85261,198.43851,186.15526,201.25205,6396,2984450,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000006,East of England region,Regions,Female,All ages,,,2018,178.72115,174.43152,183.08882,171.99401,185.62871,6721,3173716,,,Better,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000007,London region,Regions,Female,All ages,,,2018,186.85773,182.13132,191.67494,179.44782,194.47754,6034,4530386,,,Similar,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000008,South East region,Regions,Female,All ages,,,2018,173.7559,170.29327,177.27057,168.32064,179.3115,9814,4664072,,,Better,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000009,South West region,Regions,Female,All ages,,,2018,176.58322,172.34901,180.89413,169.94283,183.40093,6779,2861703,,,Better,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000001,North East region,Regions,Persons,All ages,,,2018,252.83815,246.71148,259.07774,243.23075,262.70659,6551.23,2629393,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000002,North West region,Regions,Persons,All ages,,,2018,252.87907,249.10074,256.70019,246.9418,258.91532,17215.37,7316116,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Persons,All ages,,,2018,258.40134,253.99289,262.86687,251.47719,265.45748,13199.66,5443883,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000004,East Midlands region,Regions,Persons,All ages,,,2018,240.36795,235.90552,244.89337,233.36144,247.52013,11113.96,4815151,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000005,West Midlands region,Regions,Persons,All ages,,,2018,244.20777,240.12046,248.34705,237.78758,250.74815,13680.09,5889328,,,Worse,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000006,East of England region,Regions,Persons,All ages,,,2018,222.85414,219.17611,226.57827,217.07653,228.73836,14079.83,6237376,,,Better,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000007,London region,Regions,Persons,All ages,,,2018,233.25143,229.1895,237.3667,226.8719,239.75433,12827.85,8833335,,,Similar,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000008,South East region,Regions,Persons,All ages,,,2018,213.87135,210.90316,216.87077,209.20602,218.60891,19934.15,9150245,,,Better,Not compared,20180000,,,1y
93956,Mortality rate from cardiovascular disease,E92000001,England,E12000009,South West region,Regions,Persons,All ages,,,2018,222.12907,218.47687,225.82683,216.39193,227.97158,14205.19,5609701,,,Better,Not compared,20180000,,,1y
