Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Persons,All ages,,,2009,74.33049,70.80897,77.98048,68.83722,80.12037,1705.151,2575441,,,Worse,Not compared,20090000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Persons,All ages,,,2009,66.98458,64.91149,69.10659,63.73862,70.34359,4018.506,6986156,,,Worse,Not compared,20090000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Persons,All ages,,,2009,65.01903,62.66425,67.43913,61.33645,68.85251,2921.328,5223344,,,Worse,Not compared,20090000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Persons,All ages,,,2009,52.79811,50.52156,55.15011,49.24344,56.52701,2059.035,4471653,,,Better,Not compared,20090000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Persons,All ages,,,2009,55.75057,53.64404,57.9181,52.4574,59.18466,2683.706,5528007,,,Similar,Not compared,20090000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Persons,All ages,,,2009,47.43752,45.58928,49.34099,44.5489,50.45371,2523.372,5751443,,,Better,Not compared,20090000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Persons,All ages,,,2009,53.89676,51.81725,56.03784,50.64643,57.28929,2570.534,7942594,,,Similar,Not compared,20090000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Persons,All ages,,,2009,48.79618,47.24108,50.38913,46.36178,51.31803,3781.855,8490922,,,Better,Not compared,20090000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Persons,All ages,,,2009,45.36858,43.58162,47.20949,42.576,48.28578,2472.955,5226821,,,Better,Not compared,20090000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Male,All ages,,,2010,70.52866,69.2776,71.7961,68.56376,72.53143,12910.992,25877244,,,Not compared,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Female,All ages,,,2010,46.67161,45.84386,47.51042,45.37166,47.99713,12410.4,26765208,,,Not compared,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Persons,All ages,,,2010,55.5784,54.89167,56.27152,54.49864,56.67296,25321.392,52642452,,,Not compared,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Male,All ages,,,2010,70.52866,69.2776,71.7961,68.56376,72.53143,12910.992,25877244,,,Similar,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Female,All ages,,,2010,46.67161,45.84386,47.51042,45.37166,47.99713,12410.4,26765208,,,Similar,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Persons,All ages,,,2010,55.5784,54.89167,56.27152,54.49864,56.67296,25321.392,52642452,,,Similar,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Male,All ages,,,2010,83.67424,77.6043,90.07608,74.25491,93.85886,773.928,1263696,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Male,All ages,,,2010,81.13687,77.44091,84.95774,75.36701,87.19518,1980.912,3446551,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Male,All ages,,,2010,75.04049,70.9615,79.28567,68.68543,81.77915,1373.184,2582634,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Male,All ages,,,2010,68.13984,64.08014,72.38271,61.82277,74.87954,1125.204,2221698,,,Similar,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Male,All ages,,,2010,78.02552,73.98176,82.22573,71.72161,84.69058,1519.572,2743229,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Male,All ages,,,2010,63.6286,60.19348,67.20386,58.27675,69.30389,1370.034,2855503,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Male,All ages,,,2010,67.86207,64.15262,71.72562,62.08408,73.99572,1322.142,3975939,,,Similar,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Male,All ages,,,2010,64.92575,62.08565,67.86002,60.49116,69.5778,2057.034,4210659,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Male,All ages,,,2010,62.12052,58.82019,65.55454,56.97825,67.57136,1388.982,2577335,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Female,All ages,,,2010,67.57416,63.25296,72.11109,60.85942,74.78649,923.79,1323172,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Female,All ages,,,2010,58.97918,56.44974,61.59199,55.02944,63.12145,2081.231,3573370,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Female,All ages,,,2010,57.55491,54.69572,60.52371,53.09721,62.26566,1546.959,2672154,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Female,All ages,,,2010,44.61637,41.90428,47.45641,40.39872,49.12919,1031.426,2285373,,,Similar,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Female,All ages,,,2010,46.55641,44.05465,49.16212,42.65957,50.69316,1321.633,2822637,,,Similar,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Female,All ages,,,2010,39.21503,37.03163,41.49222,35.81546,42.83105,1238.419,2951899,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Female,All ages,,,2010,43.79806,41.37578,46.32387,40.02631,47.80873,1250.671,4085556,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Female,All ages,,,2010,39.35138,37.54125,41.22498,36.52657,42.32274,1842.976,4367112,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Female,All ages,,,2010,36.22772,34.14105,38.40655,32.97987,39.68821,1173.295,2683935,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Persons,All ages,,,2010,72.60641,69.1675,76.17105,67.24212,78.26099,1697.718,2586868,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Persons,All ages,,,2010,66.75671,64.70577,68.8558,63.5453,70.07936,4062.143,7019921,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Persons,All ages,,,2010,63.78629,61.4797,66.15688,60.17908,67.54136,2920.143,5254788,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Persons,All ages,,,2010,53.66966,51.41172,56.00069,50.14327,57.36484,2156.63,4507071,,,Similar,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Persons,All ages,,,2010,58.16658,56.03363,60.35955,54.8313,61.6405,2841.205,5565866,,,Worse,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Persons,All ages,,,2010,48.39896,46.54676,50.30558,45.50374,51.41989,2608.453,5807402,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Persons,All ages,,,2010,53.19937,51.14841,55.31101,49.99366,56.54526,2572.813,8061495,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Persons,All ages,,,2010,49.12632,47.58565,50.7039,46.71426,51.62368,3900.01,8577771,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Persons,All ages,,,2010,46.26175,44.4728,48.10375,43.46561,49.18042,2562.277,5261270,,,Better,Not compared,20100000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Male,All ages,,,2011,70.82675,69.59066,72.07883,68.88526,72.80519,13248.906,26133162,,,Not compared,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Female,All ages,,,2011,47.01862,46.19438,47.85373,45.72412,48.33827,12711.651,26974007,,,Not compared,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Persons,All ages,,,2011,56.03551,55.35226,56.72505,54.96118,57.12439,25960.557,53107169,,,Not compared,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Male,All ages,,,2011,70.82675,69.59066,72.07883,68.88526,72.80519,13248.906,26133162,,,Similar,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Female,All ages,,,2011,47.01862,46.19438,47.85373,45.72412,48.33827,12711.651,26974007,,,Similar,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Persons,All ages,,,2011,56.03551,55.35226,56.72505,54.96118,57.12439,25960.557,53107169,,,Similar,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Male,All ages,,,2011,89.96416,83.73238,96.52052,80.28654,100.39034,850.584,1269598,,,Worse,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Male,All ages,,,2011,81.34014,77.72773,85.07248,75.69972,87.2575,2051.976,3467727,,,Worse,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Male,All ages,,,2011,78.07324,73.96212,82.34737,71.66608,84.85665,1448.46,2601969,,,Worse,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Male,All ages,,,2011,66.46744,62.4893,70.62585,60.27764,73.07321,1115.49,2236979,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Male,All ages,,,2011,74.35439,70.46517,78.39618,68.29233,80.76863,1479.036,2767260,,,Similar,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Male,All ages,,,2011,64.20385,60.82026,67.72289,58.93112,69.78921,1421.67,2885001,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Male,All ages,,,2011,72.19083,68.38873,76.14449,66.26566,78.46585,1433.16,4053962,,,Similar,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Male,All ages,,,2011,63.38406,60.62567,66.23375,59.07699,67.90197,2063.838,4251422,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Male,All ages,,,2011,61.19721,57.95233,64.57373,56.14143,66.55684,1384.692,2599244,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Female,All ages,,,2011,70.806,66.41472,75.40963,63.97932,78.12255,982.824,1326843,,,Worse,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Female,All ages,,,2011,62.37511,59.79488,65.0373,58.34467,66.59485,2237.739,3588234,,,Worse,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Female,All ages,,,2011,57.28752,54.44585,60.23796,52.85705,61.96909,1551.914,2686243,,,Worse,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Female,All ages,,,2011,45.63755,42.91664,48.48435,41.40508,50.16045,1071.416,2300469,,,Similar,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Female,All ages,,,2011,44.20259,41.79029,46.71668,40.44579,48.19429,1282.553,2841407,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Female,All ages,,,2011,38.65809,36.50667,40.90181,35.30825,42.22093,1241.635,2977417,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Female,All ages,,,2011,43.64056,41.2393,46.14389,39.90129,47.61539,1264.076,4150445,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Female,All ages,,,2011,39.46593,37.67001,41.32412,36.66297,42.41266,1884.623,4401362,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Female,All ages,,,2011,36.38533,34.30629,38.55533,33.14898,39.83158,1194.871,2701587,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Persons,All ages,,,2011,77.72395,74.1823,81.39012,72.19715,83.53826,1833.408,2596441,,,Worse,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Persons,All ages,,,2011,69.60825,67.52964,71.73432,66.35292,72.97326,4289.715,7055961,,,Worse,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Persons,All ages,,,2011,64.78743,62.47842,67.15963,61.17604,68.54481,3000.374,5288212,,,Worse,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Persons,All ages,,,2011,53.54141,51.30713,55.8475,50.05174,57.19692,2186.906,4537448,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Persons,All ages,,,2011,55.47083,53.41021,57.59027,52.24903,58.8285,2761.589,5608667,,,Similar,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Persons,All ages,,,2011,48.26164,46.435,50.14138,45.40612,51.23983,2663.305,5862418,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Persons,All ages,,,2011,54.87297,52.8067,56.99893,51.64266,58.24116,2697.236,8204407,,,Similar,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Persons,All ages,,,2011,48.68123,47.16427,50.23431,46.30618,51.13975,3948.461,8652784,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Persons,All ages,,,2011,45.84026,44.07474,47.65795,43.08067,48.72036,2579.563,5300831,,,Better,Not compared,20110000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Male,All ages,,,2012,73.82779,72.58748,75.08358,71.87943,75.81197,14175.006,26317781,,,Not compared,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Female,All ages,,,2012,49.88465,49.04261,50.73738,48.562,51.23203,13705.258,27189031,,,Not compared,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Persons,All ages,,,2012,59.06482,58.37022,59.7656,57.97254,60.17138,27880.264,53506812,,,Not compared,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Male,All ages,,,2012,73.82779,72.58748,75.08358,71.87943,75.81197,14175.006,26317781,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Female,All ages,,,2012,49.88465,49.04261,50.73738,48.562,51.23203,13705.258,27189031,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Persons,All ages,,,2012,59.06482,58.37022,59.7656,57.97254,60.17138,27880.264,53506812,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Male,All ages,,,2012,88.71335,82.65107,95.08927,79.29802,98.85204,861.72,1271164,,,Worse,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Male,All ages,,,2012,81.23095,77.67652,84.90213,75.68051,87.05102,2095.044,3479311,,,Worse,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Male,All ages,,,2012,84.54654,80.32412,88.92821,77.96226,91.49846,1597.584,2615333,,,Worse,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Male,All ages,,,2012,70.27307,66.22209,74.50149,63.96717,76.98841,1192.29,2252833,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Male,All ages,,,2012,75.7545,71.93973,79.71423,69.80639,82.03726,1574.01,2782998,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Male,All ages,,,2012,66.80889,63.41257,70.33659,61.51428,72.40679,1520.112,2909992,,,Better,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Male,All ages,,,2012,76.08499,72.24565,80.07151,70.09913,82.41059,1547.586,4099990,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Male,All ages,,,2012,66.90994,64.11705,69.79169,62.54737,71.47771,2231.256,4289814,,,Better,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Male,All ages,,,2012,66.25378,62.95059,69.68327,61.10367,71.69543,1555.404,2616346,,,Better,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Female,All ages,,,2012,76.17494,71.62735,80.93396,69.10147,83.7362,1061.209,1327808,,,Worse,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Female,All ages,,,2012,65.05776,62.4407,67.75564,60.96875,69.33345,2364.861,3600033,,,Worse,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Female,All ages,,,2012,58.86146,56.00426,61.82566,54.4057,63.56422,1620.227,2698153,,,Worse,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Female,All ages,,,2012,47.11589,44.39283,49.96094,42.87829,51.63495,1141.116,2317869,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Female,All ages,,,2012,48.19273,45.69385,50.7916,44.29864,52.31759,1423.152,2857327,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Female,All ages,,,2012,41.48808,39.27515,43.79183,38.04062,45.14514,1354.181,3005041,,,Better,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Female,All ages,,,2012,49.48899,46.94542,52.13337,45.52485,53.68585,1449.214,4220777,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Female,All ages,,,2012,41.72632,39.8965,43.61725,38.86941,44.72435,2028.222,4442026,,,Better,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Female,All ages,,,2012,38.00517,35.89462,40.20546,34.71861,41.49884,1263.076,2719997,,,Better,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Persons,All ages,,,2012,79.93493,76.3827,83.60906,74.39027,85.76106,1922.929,2598972,,,Worse,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Persons,All ages,,,2012,71.10469,69.02389,73.23207,67.84551,74.47152,4459.905,7079344,,,Worse,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Persons,All ages,,,2012,68.39773,66.04452,70.81309,64.71619,72.22287,3217.811,5313486,,,Worse,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Persons,All ages,,,2012,55.92844,53.67,58.2571,52.39997,59.61911,2333.406,4570702,,,Better,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Persons,All ages,,,2012,59.17705,57.06777,61.3441,55.87806,62.60948,2997.162,5640325,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Persons,All ages,,,2012,51.00656,49.14817,52.91693,48.10047,54.03273,2874.293,5915033,,,Better,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Persons,All ages,,,2012,60.37628,58.21981,62.59179,57.00349,63.88548,2996.8,8320767,,,Similar,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Persons,All ages,,,2012,51.40368,49.8617,52.98101,48.98882,53.9002,4259.478,8731840,,,Better,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Persons,All ages,,,2012,49.03578,47.22939,50.8932,46.21124,51.97821,2818.48,5336343,,,Better,Not compared,20120000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Male,All ages,,,2013,75.12483,73.88875,76.37606,73.18297,77.10171,14733.642,26508652,,,Not compared,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Female,All ages,,,2013,52.02988,51.17505,52.89529,50.68701,53.39721,14436.117,27410034,,,Not compared,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,,,E92000001,England,England,Persons,All ages,,,2013,60.86825,60.16884,61.57374,59.76834,61.98223,29169.759,53918686,,,Not compared,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Male,All ages,,,2013,75.12483,73.88875,76.37606,73.18297,77.10171,14733.642,26508652,,,Similar,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Female,All ages,,,2013,52.02988,51.17505,52.89529,50.68701,53.39721,14436.117,27410034,,,Similar,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E92000001,England,England,Persons,All ages,,,2013,60.86825,60.16884,61.57374,59.76834,61.98223,29169.759,53918686,,,Similar,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Male,All ages,,,2013,90.8969,84.84761,97.2516,81.4984,100.99985,903.684,1273885,,,Worse,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Male,All ages,,,2013,84.30361,80.69435,88.02892,78.6664,90.20882,2185.23,3492778,,,Worse,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Male,All ages,,,2013,83.62306,79.48526,87.91549,77.1701,90.43302,1626.342,2626560,,,Worse,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Male,All ages,,,2013,77.66625,73.44588,82.06039,71.09172,84.64184,1345.368,2269356,,,Similar,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000005,West Midlands region,Regions,Male,All ages,,,2013,75.45965,71.70992,79.35062,69.61238,81.63298,1601.61,2801500,,,Similar,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000006,East of England region,Regions,Male,All ages,,,2013,66.7872,63.47154,70.22852,61.61716,72.24732,1582.488,2936389,,,Better,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000007,London region,Regions,Male,All ages,,,2013,73.23179,69.49012,77.11885,67.39908,79.4001,1507.038,4145539,,,Similar,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000008,South East region,Regions,Male,All ages,,,2013,70.30659,67.47829,73.22155,65.88721,74.92613,2401.968,4327136,,,Better,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000009,South West region,Regions,Male,All ages,,,2013,66.0383,62.77494,69.42543,60.94986,71.41248,1579.914,2635509,,,Better,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000001,North East region,Regions,Female,All ages,,,2013,76.73982,72.1982,81.4907,69.67481,84.28766,1079.839,1329414,,,Worse,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000002,North West region,Regions,Female,All ages,,,2013,67.98994,65.32608,70.73395,63.82683,72.33817,2490.091,3612368,,,Worse,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000003,Yorkshire and the Humber region,Regions,Female,All ages,,,2013,65.38678,62.3805,68.4996,60.69582,70.32373,1805.005,2708532,,,Worse,Not compared,20130000,,,1y
94000,Mortality rate from chronic lower respiratory disease,E92000001,England,E12000004,East Midlands region,Regions,Female,All ages,,,2013,47.88509,45.14852,50.74292,43.62588,52.4241,1165.584,2335212,,,Better,Not compared,20130000,,,1y
