Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2007 - 09,77.96666,75.46704,80.52491,74.05269,82.01613,4066.558,7646936,,,Worse 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2007 - 09,70.52368,67.99585,73.11787,66.56877,74.63191,3256.293,6562380,,,Similar,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2007 - 09,73.23307,70.88226,75.63894,69.55207,77.04131,4079.085,8108254,,,Similar,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2007 - 09,62.22559,60.19795,64.30212,59.05127,65.51289,3851.456,8405135,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2007 - 09,73.29926,71.02223,75.62914,69.73357,76.98708,4153.235,11546501,,,Similar,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2007 - 09,64.81614,63.10507,66.56081,62.13391,67.57603,5780.572,12384643,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2007 - 09,60.9083,58.94853,62.91518,57.84016,64.0853,3875.008,7633013,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2007 - 09,64.21943,61.74565,66.76628,60.35277,68.25486,2581.85,3950273,,,Worse 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2007 - 09,56.76998,55.31964,58.24846,54.49631,59.1087,5919.601,10648076,,,Worse 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2007 - 09,54.32819,52.69392,55.99989,51.76879,56.97408,4265.044,7939221,,,Worse 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2007 - 09,39.74745,38.23317,41.30583,37.38026,42.21651,2654.28,6755172,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2007 - 09,43.12015,41.70378,44.57197,40.90338,45.41884,3577.419,8367917,,,Similar,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2007 - 09,34.9374,33.718,36.18918,33.02976,36.91985,3184.548,8708192,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2007 - 09,38.9679,37.63009,40.34075,36.87478,41.14197,3272.728,11901727,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2007 - 09,34.30193,33.30497,35.32075,32.74016,35.91421,4649.503,12884069,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2007 - 09,31.84699,30.70129,33.02384,30.05498,33.71097,3038.899,7969389,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2007 - 09,73.52148,71.47789,75.60823,70.31939,76.82333,5003.227,7706798,,,Worse 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2007 - 09,65.49278,64.29719,66.70488,63.6154,67.40834,11611.07,20873980,,,Worse 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2007 - 09,62.57002,61.22425,63.93775,60.45839,64.73245,8331.602,15586157,,,Worse 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2007 - 09,51.14439,49.8375,52.47665,49.09562,53.25182,5910.573,13317552,,,Better 95%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2007 - 09,53.96381,52.75224,55.19603,52.06313,55.91221,7656.504,16476171,,,Similar,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2007 - 09,45.10806,44.05215,46.18273,43.45195,46.80756,7036.004,17113327,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2007 - 09,52.41721,51.22401,53.63106,50.5455,54.33665,7425.963,23448228,,,Similar,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2007 - 09,45.57283,44.69591,46.46253,44.19615,46.97906,10430.075,25268712,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2007 - 09,42.89989,41.88567,43.9323,41.30924,44.5326,6913.907,15602402,,,Better 99.8%,Not compared,20070000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Male,All ages,,,2008 - 10,69.6519,68.91949,70.38994,68.49975,70.81706,37259.811,76946002,,,Not compared,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Female,All ages,,,2008 - 10,42.33213,41.8726,42.7954,41.60935,43.06357,33247.961,79708684,,,Not compared,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Persons,All ages,,,2008 - 10,52.49048,52.10102,52.88211,51.87744,53.10854,70507.772,156654686,,,Not compared,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,,,2008 - 10,69.6519,68.91949,70.38994,68.49975,70.81706,37259.811,76946002,,,Similar,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2008 - 10,42.33213,41.8726,42.7954,41.60935,43.06357,33247.961,79708684,,,Similar,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2008 - 10,52.49048,52.10102,52.88211,51.87744,53.10854,70507.772,156654686,,,Similar,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,88.52681,84.8041,92.36391,82.71002,94.60782,2388.437,3772619,,,Worse 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,79.76983,77.60591,81.9765,76.37783,83.26063,5712.078,10282053,,,Worse 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,76.34151,73.89894,78.84139,72.51688,80.29858,4064.76,7698368,,,Worse 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,68.05491,65.6287,70.54492,64.25904,71.99819,3245.666,6613739,,,Similar,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,72.60734,70.30311,74.96512,68.99908,76.33933,4143.39,8169928,,,Worse 95%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,61.38846,59.40251,63.42206,58.27929,64.60772,3890.04,8485457,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,70.43909,68.22407,72.70621,66.97082,74.02775,4045.054,11736395,,,Similar,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,63.58131,61.91747,65.27762,60.97303,66.26465,5850.099,12505182,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2008 - 10,60.06573,58.14772,62.02957,57.06285,63.17452,3920.287,7682261,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,63.91343,61.45768,66.44151,60.07487,67.91908,2595.595,3959002,,,Worse 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,56.2957,54.85621,57.76314,54.03904,58.61697,5909.22,10682571,,,Worse 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,52.72264,51.12088,54.36145,50.21433,55.31657,4180.511,7978439,,,Worse 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,39.55921,38.06106,41.10072,37.2171,42.00147,2687.96,6806110,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,41.54813,40.16692,42.96435,39.38658,43.79056,3491.436,8420185,,,Similar,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,34.74504,33.53911,35.98279,32.85838,36.70523,3223.389,8781738,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,39.31741,37.97796,40.69164,37.2216,41.49359,3326.7,12079855,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,34.43841,33.44532,35.45308,32.88262,36.04408,4726.886,12989910,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2008 - 10,32.33316,31.18251,33.51476,30.53325,34.20456,3106.264,8010874,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,72.32946,70.3165,74.38502,69.1754,75.58197,4984.032,7731621,,,Worse 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,64.6161,63.43738,65.81109,62.7652,66.50462,11621.298,20964624,,,Worse 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,61.05347,59.73349,62.39511,58.98234,63.17467,8245.271,15676807,,,Worse 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,50.35277,49.06893,51.66149,48.3401,52.42294,5933.626,13419849,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,52.95406,51.76386,54.16455,51.08693,54.86813,7634.826,16590113,,,Similar,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,44.703,43.66219,45.76222,43.07051,46.37803,7113.429,17267195,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,51.58639,50.40756,52.7857,49.73725,53.48286,7371.754,23816250,,,Similar,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,45.37666,44.50942,46.25646,44.01514,46.76721,10576.985,25495092,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2008 - 10,42.93868,41.93154,43.96375,41.35905,44.55974,7026.551,15693135,,,Better 99.8%,Not compared,20080000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Male,All ages,,,2009 - 11,67.3461,66.63795,68.05971,66.23213,68.47271,36886.229,77644238,,,Not compared,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Female,All ages,,,2009 - 11,41.72962,41.27673,42.18619,41.01728,42.45048,33260.448,80301764,,,Not compared,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Persons,All ages,,,2009 - 11,51.36153,50.97982,51.74537,50.76069,51.9673,70146.677,157946002,,,Not compared,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,,,2009 - 11,67.3461,66.63795,68.05971,66.23213,68.47271,36886.229,77644238,,,Similar,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2009 - 11,41.72962,41.27673,42.18619,41.01728,42.45048,33260.448,80301764,,,Similar,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2009 - 11,51.36153,50.97982,51.74537,50.76069,51.9673,70146.677,157946002,,,Similar,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,83.97953,80.41671,87.6535,78.41332,89.80245,2318.574,3789755,,,Worse 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,76.80204,74.72258,78.92283,73.54256,80.15705,5642.602,10340571,,,Worse 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,74.17174,71.80948,76.58958,70.47293,77.99899,4043.17,7749144,,,Worse 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,64.15978,61.84927,66.53208,60.54539,67.91694,3139.103,6661976,,,Better 95%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,70.10771,67.88522,72.38213,66.62759,73.70784,4098.068,8232232,,,Worse 95%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,60.81522,58.87282,62.80389,57.77409,63.96327,3944.887,8566892,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,68.19262,66.03063,70.40592,64.80759,71.69622,3973.788,11942740,,,Similar,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,61.47074,59.86418,63.10875,58.9523,64.06187,5817.065,12626057,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2009 - 11,58.52769,56.66436,60.43561,55.61045,61.54797,3908.972,7734871,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,63.50519,61.07488,66.00684,59.70627,67.46889,2613.904,3968995,,,Worse 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,55.56605,54.14422,57.01551,53.33709,57.85888,5897.064,10721467,,,Worse 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,52.28145,50.69516,53.90441,49.79734,54.85028,4188.391,8017200,,,Worse 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,39.37387,37.89247,40.89787,37.05782,41.7883,2723.138,6854196,,,Better 95%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,39.5243,38.18823,40.89481,37.43366,41.69451,3376.033,8470308,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,34.02124,32.83929,35.2344,32.17211,35.9425,3217.695,8854371,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,38.64409,37.32405,39.9985,36.5787,40.7889,3309.175,12265756,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,34.4734,33.48788,35.48015,32.92938,36.06649,4812.384,13095420,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2009 - 11,32.12274,30.98241,33.29365,30.33894,33.9772,3122.664,8054051,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,70.60196,68.62967,72.61621,67.51173,73.78916,4932.478,7758750,,,Worse 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,63.24547,62.08919,64.41777,61.42983,65.09815,11539.666,21062038,,,Worse 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,60.0813,58.78269,61.40124,58.04371,62.1682,8231.561,15766344,,,Worse 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,48.82855,47.57762,50.10386,46.86755,50.84592,5862.241,13516172,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,50.9332,49.77777,52.10855,49.12071,52.79175,7474.101,16702540,,,Similar,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,44.15556,43.1319,45.19726,42.54995,45.80287,7162.582,17421263,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,50.35531,49.19799,51.53284,48.53998,52.21738,7282.963,24208496,,,Similar,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,44.69997,43.84823,45.56402,43.36276,46.06562,10629.449,25721477,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2009 - 11,42.32564,41.33397,43.33494,40.77028,43.92177,7031.636,15788922,,,Better 99.8%,Not compared,20090000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Male,All ages,,,2010 - 12,67.72834,67.03049,68.43149,66.63053,68.83842,38062.075,78328187,,,Not compared,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Female,All ages,,,2010 - 12,43.03186,42.57543,43.49192,42.31391,43.7582,34813.492,80928246,,,Not compared,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",,,E92000001,England,England,Persons,All ages,,,2010 - 12,52.42613,52.0442,52.81014,51.82494,53.03217,72875.567,159256433,,,Not compared,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,,,2010 - 12,67.72834,67.03049,68.43149,66.63053,68.83842,38062.075,78328187,,,Similar,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2010 - 12,43.03186,42.57543,43.49192,42.31391,43.7582,34813.492,80928246,,,Similar,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2010 - 12,52.42613,52.0442,52.81014,51.82494,53.03217,72875.567,159256433,,,Similar,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,82.81362,79.35194,86.38248,77.40505,88.46974,2353.433,3804458,,,Worse 99.8%,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,76.95933,74.91847,79.04016,73.76009,80.25097,5808.092,10393589,,,Worse 99.8%,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,75.21452,72.87422,77.60889,71.54965,79.00435,4189.747,7799936,,,Worse 99.8%,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,64.46645,62.19013,66.80274,60.90513,68.16632,3234.523,6711510,,,Better 95%,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,70.22858,68.05195,72.45523,66.81988,73.75287,4235.937,8293487,,,Worse 95%,Not compared,20100000,,,3y"
"1204,""Mortality rate from chronic obstructive pulmonary disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2010 - 12,61.2801,59.36103,63.24417,58.27515,64.38902,4071.473,8650496,,,Better 99.8%,Not compared,20100000,,,3y"
