Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,134.70094,132.86725,136.55354,131.81861,137.62701,20744.921,17034152,,,Similar,Not compared,20120000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,123.39952,121.74509,125.07074,120.79885,126.03904,21407.865,17925038,,,Better,Not compared,20120000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,129.87395,128.05109,131.71614,127.00889,132.78372,19632.131,25306946,,,Better,Not compared,20120000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,123.24948,121.89049,124.61979,121.11208,125.41308,31704.302,26435152,,,Better,Not compared,20120000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2012 - 14,114.96807,113.39164,116.56085,112.49016,117.4838,20503.412,16133285,,,Better,Not compared,20120000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,,,2013 - 15,164.80703,163.73348,165.88573,163.1168,166.50918,95072.8,80174134,,,Not compared,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,,,2013 - 15,117.26241,116.54323,117.98489,116.13004,118.40242,103899.2,82923547,,,Not compared,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Persons,All ages,,,2013 - 15,135.86347,135.2652,136.46372,134.92112,136.81041,198972,163097681,,,Not compared,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,,,2013 - 15,164.80703,163.73348,165.88573,163.1168,166.50918,95072.8,80174134,,,Similar,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2013 - 15,117.26241,116.54323,117.98489,116.13004,118.40242,103899.2,82923547,,,Similar,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2013 - 15,135.86347,135.2652,136.46372,134.92112,136.81041,198972,163097681,,,Similar,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2013 - 15,187.20157,182.00806,192.50077,179.06206,195.58537,5384.713,3830562,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2013 - 15,190.58797,187.36718,193.84867,185.52841,195.73985,14391.251,10534855,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2013 - 15,174.86477,171.31868,178.46392,169.29839,180.55383,9904.603,7910416,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2013 - 15,170.27249,166.59876,174.00488,164.50745,176.17316,8703.351,6866661,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2013 - 15,170.0523,166.70767,173.44549,164.80147,175.41542,10513.568,8465887,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2013 - 15,153.83702,150.87557,156.84101,149.18754,158.58485,10743.368,8906669,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2013 - 15,156.66459,153.4453,159.93302,151.61166,161.83116,9515.041,12585635,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2013 - 15,152.93732,150.50408,155.39953,149.11438,156.82728,15574.579,13097958,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2013 - 15,146.15878,143.30976,149.04951,141.68618,150.72782,10342.326,7975491,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2013 - 15,145.4311,141.85308,149.07615,139.82081,151.19634,6342.996,3995023,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2013 - 15,143.5994,141.39784,145.82649,140.14013,147.11771,16424.798,10894038,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2013 - 15,131.93165,129.50555,134.39154,128.12218,135.81925,11417.48,8158466,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2013 - 15,116.16261,113.75203,118.6111,112.37951,120.03335,8974.49,7062176,,,Similar,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2013 - 15,117.26303,115.07363,119.48335,113.82543,120.77212,11106.31,8684227,,,Similar,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2013 - 15,106.46086,104.49474,108.45433,103.37364,109.61133,11436.944,9201598,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2013 - 15,109.6321,107.49544,111.80023,106.27791,113.05907,10216.828,13060089,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2013 - 15,104.1386,102.54277,105.75274,101.63101,106.68854,16782.056,13574992,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2013 - 15,100.86614,98.97181,102.78711,97.89179,103.9021,11197.298,8292938,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,161.12512,158.20335,164.08702,156.53711,165.80596,11727.709,7825585,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,161.48043,159.67507,163.30104,158.64108,164.35507,30816.049,21428893,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,148.27645,146.28476,150.28839,145.14564,151.4541,21322.083,16068882,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,137.45376,135.42792,139.50223,134.27021,140.68967,17677.841,13928837,,,Similar,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,137.77159,135.93546,139.62626,134.88525,140.70082,21619.878,17150114,,,Worse,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,125.13206,123.48444,126.79612,122.54194,127.76018,22180.312,18108267,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,128.56815,126.76822,130.38711,125.73911,131.44121,19731.869,25645724,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,123.51134,122.16376,124.87003,121.39183,125.65656,32356.635,26672950,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2013 - 15,118.66273,117.07609,120.26544,116.16859,121.19402,21539.624,16268429,,,Better,Not compared,20130000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,,,2014 - 16,161.35054,160.3065,162.39958,159.70675,163.00588,95881.812,80831050,,,Not compared,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,,,2014 - 16,114.79898,114.09078,115.51045,113.68391,115.92162,102636,83636979,,,Not compared,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Persons,All ages,,,2014 - 16,133.17682,132.58986,133.76573,132.25229,134.10587,198517.812,164468029,,,Not compared,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,,,2014 - 16,161.35054,160.3065,162.39958,159.70675,163.00588,95881.812,80831050,,,Similar,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2014 - 16,114.79898,114.09078,115.51045,113.68391,115.92162,102636,83636979,,,Similar,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2014 - 16,133.17682,132.58986,133.76573,132.25229,134.10587,198517.812,164468029,,,Similar,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2014 - 16,187.57539,182.4698,192.78334,179.57296,195.81441,5546.452,3838371,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2014 - 16,187.83794,184.69883,191.01563,182.90654,192.85858,14628.748,10599903,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2014 - 16,171.03367,167.58652,174.53223,165.62252,176.56369,9968.976,7946840,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2014 - 16,165.87271,162.30973,169.49246,160.28141,171.59527,8741.556,6931651,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2014 - 16,166.56887,163.31869,169.86601,161.4662,171.7801,10619.372,8535275,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2014 - 16,149.94728,147.07999,152.8556,145.44555,154.54387,10824.608,9000513,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2014 - 16,153.77546,150.63236,156.96639,148.84204,158.81949,9574.288,12714273,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2014 - 16,148.28616,145.93013,150.67026,144.58453,152.05272,15560.048,13215782,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2014 - 16,143.27813,140.49889,146.09792,138.915,147.735,10417.764,8048442,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2014 - 16,143.5175,139.98355,147.11773,137.97634,149.21188,6329,4002168,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2014 - 16,140.7787,138.60772,142.97501,137.36756,144.24842,16228,10957985,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2014 - 16,127.97149,125.59137,130.38514,124.2344,131.78611,11160,8195008,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2014 - 16,114.97196,112.58717,117.39426,111.22933,118.8013,8975,7124233,,,Similar,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2014 - 16,113.32908,111.18828,115.50047,109.96795,116.76095,10848,8750142,,,Similar,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2014 - 16,106.07521,104.12181,108.05571,103.00793,109.20515,11505,9298345,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2014 - 16,107.11195,105.01027,109.2448,103.81276,110.4832,10082,13236115,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2014 - 16,101.50015,99.93088,103.08759,99.03438,104.00794,16477,13700797,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2014 - 16,98.73814,96.8711,100.63163,95.80672,101.73073,11032,8372186,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,160.23162,157.34576,163.15688,155.69988,164.85448,11875.452,7840539,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,158.89645,157.12173,160.68616,156.10528,161.7223,30856.748,21557888,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,144.44725,142.49876,146.41564,141.38439,147.55614,21128.976,16141848,,,Worse,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,135.07332,133.08557,137.08327,131.94961,138.24836,17716.556,14055884,,,Similar,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,134.27156,132.47638,136.08494,131.44962,137.13559,21467.372,17285417,,,Similar,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,123.55641,121.93524,125.19368,121.00786,126.14221,22329.608,18298858,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,126.14337,124.37385,127.93163,123.36215,128.96795,19656.288,25950388,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,120.23538,118.91715,121.56455,118.16205,122.334,32037.048,26916579,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2014 - 16,116.3041,114.7462,117.8778,113.85516,118.78959,21449.764,16420628,,,Better,Not compared,20140000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,,,2015 - 17,163.09644,162.06071,164.13703,161.4657,164.73844,99274.388,81419811,,,Not compared,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Female,All ages,,,2015 - 17,116.82192,116.11166,117.53542,115.70358,117.94775,105502,84297447,,,Not compared,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Persons,All ages,,,2015 - 17,135.3367,134.74951,135.92581,134.41179,136.26605,204776.388,165717258,,,Not compared,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Male,All ages,,,2015 - 17,163.09644,162.06071,164.13703,161.4657,164.73844,99274.388,81419811,,,Similar,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2015 - 17,116.82192,116.11166,117.53542,115.70358,117.94775,105502,84297447,,,Similar,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2015 - 17,135.3367,134.74951,135.92581,134.41179,136.26605,204776.388,165717258,,,Similar,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2015 - 17,185.74505,180.75304,190.83624,177.92025,193.79912,5645.876,3844085,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2015 - 17,188.83011,185.72575,191.97207,183.95305,193.79414,15062.192,10666757,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2015 - 17,172.53695,169.12547,175.99841,167.18138,178.00809,10327.992,7982657,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2015 - 17,169.17095,165.61477,172.78259,163.58977,174.88037,9118.468,7000522,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2015 - 17,168.08357,164.86514,171.34771,163.0304,173.24244,10981.712,8604127,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2015 - 17,153.98717,151.12311,156.89112,149.49004,158.57656,11410.4,9079416,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2015 - 17,154.53768,151.41763,157.70467,149.64018,159.54372,9795.32,12802163,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2015 - 17,149.43256,147.09954,151.79293,145.76688,153.16149,16076.416,13317521,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2015 - 17,145.80562,143.03588,148.61494,141.45702,150.24572,10856.012,8122563,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2015 - 17,146.40109,142.8482,150.01967,140.8298,152.12424,6511,4009759,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2015 - 17,143.39424,141.21422,145.59933,139.96874,146.87775,16678,11025800,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2015 - 17,126.77454,124.41694,129.16537,123.07281,130.55311,11150,8230547,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2015 - 17,118.06955,115.66773,120.50843,114.29987,121.92491,9317,7191079,,,Similar,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2015 - 17,116.24229,114.08933,118.42543,112.8618,119.69256,11277,8819460,,,Similar,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2015 - 17,110.20428,108.22474,112.21062,107.09564,113.37489,12078,9382764,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2015 - 17,105.48145,103.40417,107.58967,102.22063,108.81381,9997,13377262,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2015 - 17,103.13009,101.55791,104.72024,100.65963,105.6421,16913,13810204,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2015 - 17,102.55236,100.66214,104.46871,99.58424,105.58091,11581,8450572,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,161.68161,158.80426,164.59779,157.16301,166.28999,12156.876,7853844,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,161.12956,159.35534,162.91856,158.33908,163.95422,31740.192,21692557,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,144.74623,142.80976,146.70233,141.70218,147.83568,21477.992,16213204,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,138.28964,136.29481,140.3063,135.15461,141.47516,18435.468,14191601,,,Worse,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,136.97424,135.17567,138.79072,134.14682,139.84307,22258.712,17423587,,,Similar,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,127.8733,126.2376,129.52484,125.30171,130.48154,23488.4,18462180,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,125.63991,123.88342,127.41495,122.87913,128.44359,19792.32,26179425,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,121.83923,120.52315,123.16605,119.76921,123.93411,32989.416,27127725,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2015 - 17,119.8841,118.31447,121.4693,117.41655,122.38765,22437.012,16573135,,,Better,Not compared,20150000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,,,2016 - 18,160.90026,159.88585,161.9194,159.30308,162.5084,100516.564,81917276,,,Not compared,Not compared,20160000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2016 - 18,211.06044,206.79725,215.38722,204.36831,217.89959,9966.448,7788019,,,Worse,Not compared,20160000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2016 - 18,198.1694,193.37474,203.04983,190.64956,205.88751,6951.568,5122034,,,Worse,Not compared,20160000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2016 - 18,172.2827,168.39656,176.23416,166.18583,178.53056,7866.44,6989581,,,Worse,Not compared,20160000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2016 - 18,175.71101,171.63087,179.86156,169.31063,182.27417,7463.956,7041057,,,Worse,Not compared,20160000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2016 - 18,171.56787,168.07973,175.10861,166.09264,177.16473,9750.808,7684811,,,Worse,Not compared,20160000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2016 - 18,150.95656,147.85334,154.10766,146.08602,155.9378,9319.6,7372360,,,Better,Not compared,20160000,,,3y"
"93963,""Mortality rate from respiratory disease, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2016 - 18,155.80558,153.26073,158.38146,151.80763,159.87531,14858.496,11154201,,,Better,Not compared,20160000,,,3y"
