Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2019,76.77619,73.61038,80.04175,71.83067,81.95208,2274,3788281,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2019,72.14418,68.87669,75.52471,67.0444,77.50499,1892,3541493,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2019,60.73131,57.62184,63.96366,55.88504,65.86122,1458,2618010,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2019,60.84932,57.54362,64.29418,55.70106,66.31877,1288,2284131,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2019,60.1414,57.21543,63.17731,55.57858,64.95804,1609,3009636,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2019,51.40594,48.66955,54.25528,47.14329,55.92927,1339,2636532,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2019,49.14293,46.16443,52.26232,44.51116,54.09974,1026,2053445,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2019,46.67211,43.58127,49.92322,41.87188,51.84197,858,1879184,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2019,45.46475,42.4339,48.6541,40.75828,50.53674,844,1964801,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,,,2019,43.74629,42.98213,44.52056,42.54616,44.9698,12625,28657897,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2019,63.72318,60.39344,67.18789,58.53514,69.22276,1387,2702351,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2019,57.15943,53.56033,60.93602,51.5658,63.16247,946,1792110,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2019,55.57232,52.44111,58.8408,50.69824,60.76318,1190,2431128,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2019,56.1011,52.83559,59.51484,51.02022,61.52399,1112,2440602,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2019,47.19723,44.61968,49.88444,43.18348,51.46405,1262,2690216,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2019,44.33566,41.88933,46.88696,40.52665,48.38692,1241,2592148,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2019,38.1921,36.3683,40.08321,35.34747,41.19213,1667,3890528,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2019,36.78949,34.92579,38.72623,33.88454,39.86303,1482,3617539,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2019,33.54084,31.90161,35.24193,30.9847,36.23978,1596,4245709,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2019,32.37639,30.06852,34.81322,28.79626,36.25386,742,2255566,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2019,61.00597,58.36603,63.73407,56.88421,65.33132,2028,3927775,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2019,56.09754,53.66864,58.60762,52.30531,60.07724,2025,3906079,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2019,53.62813,51.09601,56.25285,49.67834,57.79172,1697,3669946,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2019,44.39784,41.99123,46.90598,40.64989,48.3801,1283,2745100,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2019,41.58873,39.11205,44.18035,37.73633,45.70631,1065,2371193,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2019,37.6006,35.50738,39.78435,34.34171,41.0684,1222,3139377,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2019,35.51761,33.45054,37.67825,32.3013,38.94982,1118,2742535,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2019,33.24888,31.00884,35.60684,29.77078,36.99894,833,2144356,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2019,31.12959,28.82441,33.5689,27.55597,35.01241,686,1964254,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Female,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2019,29.87894,27.63371,32.25661,26.39906,33.66411,668,2047282,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,,,2019,51.86868,51.25622,52.48661,50.90558,52.84445,27516,56230056,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2019,73.93863,71.28191,76.66865,69.78369,78.26292,2952,5329065,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2019,66.6869,63.80304,69.66713,62.18434,71.41202,2025,3515447,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2019,64.83936,62.32274,67.43124,60.90617,68.9464,2519,4783147,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2019,63.90071,61.32427,66.5572,59.87538,68.11093,2337,4800878,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2019,54.15064,52.10995,56.25063,50.96049,57.47778,2666,5275889,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2019,52.0474,50.09262,54.05879,48.99145,55.23412,2684,5062526,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2019,46.75787,45.27502,48.27683,44.43659,49.16258,3777,7644450,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2019,45.17402,43.6483,46.73936,42.78675,47.65281,3329,7072581,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2019,41.1258,39.78754,42.49749,39.03125,43.29759,3592,8319791,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2019,38.85196,36.98464,40.78888,35.93976,41.92484,1635,4426282,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2019,71.04253,68.93398,73.19898,67.7402,74.45557,4331,7724421,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2019,65.01692,63.08217,66.99579,61.98687,68.14894,4299,7694360,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2019,61.55349,59.54873,63.60835,58.41579,64.80695,3589,7211439,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2019,51.51476,49.60029,53.48408,48.52157,54.63467,2741,5363110,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2019,50.08581,48.07786,52.15594,46.94857,53.36666,2353,4655324,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2019,47.43552,45.69991,49.22006,44.7216,50.26247,2831,6149013,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2019,42.44685,40.78026,44.16392,39.84245,45.16786,2457,5379067,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2019,40.33409,38.51517,42.21652,37.49544,43.31937,1859,4197801,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2019,38.10679,36.22374,40.06211,35.17099,41.20941,1544,3843438,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E92000001,England,England,Persons,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2019,36.98546,35.13744,38.90516,34.10462,40.03177,1512,4012083,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Male,All ages,,,2019,80.07733,75.05126,85.3472,72.26412,88.45293,977,1290059,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Male,All ages,,,2019,74.4847,71.46045,77.60248,69.75954,79.4259,2358,3617700,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Male,All ages,,,2019,72.09574,68.68016,75.63549,66.76752,77.71064,1717,2686559,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Male,All ages,,,2019,62.08733,58.7854,65.52461,56.94329,67.54377,1357,2386565,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Male,All ages,,,2019,61.82512,58.80535,64.95866,57.11615,66.79673,1601,2917803,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Male,All ages,,,2019,56.96165,54.21181,59.81409,52.67314,61.487,1632,3079551,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Male,All ages,,,2019,60.61789,57.53601,63.81943,55.81367,65.69834,1509,4326553,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Male,All ages,,,2019,53.26442,51.05406,55.5455,49.81195,56.88019,2207,4504155,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Male,All ages,,,2019,53.54645,50.88302,56.31247,49.39416,57.93556,1533,2763214,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Female,All ages,,,2019,66.72424,62.61036,71.03633,60.32846,73.57725,990,1346617,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Female,All ages,,,2019,56.7021,54.33508,59.14538,53.00518,60.57512,2177,3745567,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Female,All ages,,,2019,52.08435,49.46675,54.80392,48.00404,56.40007,1499,2778092,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Female,All ages,,,2019,43.04439,40.53973,45.6628,39.14736,47.20387,1111,2457436,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Female,All ages,,,2019,40.90361,38.66139,43.24134,37.41208,44.61554,1259,3003174,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Female,All ages,,,2019,38.27284,36.21492,40.41652,35.06746,41.67615,1314,3194628,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Female,All ages,,,2019,39.88522,37.67223,42.19329,36.43958,43.55028,1238,4563190,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Female,All ages,,,2019,37.02755,35.34502,38.76895,34.4018,39.78922,1851,4689615,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Female,All ages,,,2019,34.67354,32.70973,36.7236,31.61671,37.9294,1186,2879578,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000001,North East region (statistical),Regions (statistical),Persons,All ages,,,2019,72.21414,69.04506,75.49071,67.26697,77.40952,1967,2636676,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000002,North West region (statistical),Regions (statistical),Persons,All ages,,,2019,64.255,62.39388,66.15744,61.33974,67.26574,4535,7363267,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000003,Yorkshire and the Humber region (statistical),Regions (statistical),Persons,All ages,,,2019,60.89186,58.7995,63.0395,57.61842,64.29302,3216,5464651,,,Worse,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000004,East Midlands region (statistical),Regions (statistical),Persons,All ages,,,2019,51.42529,49.41214,53.49928,48.27925,54.71185,2468,4844001,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000005,West Midlands region (statistical),Regions (statistical),Persons,All ages,,,2019,50.16698,48.34145,52.04371,47.31233,53.13989,2860,5920977,,,Similar,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000006,East of England region (statistical),Regions (statistical),Persons,All ages,,,2019,46.54435,44.87336,48.26149,43.93104,49.26428,2946,6274179,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000007,London region (statistical),Regions (statistical),Persons,All ages,,,2019,49.10506,47.26591,50.99685,46.2296,52.10212,2747,8889743,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000008,South East region (statistical),Regions (statistical),Persons,All ages,,,2019,44.20597,42.85193,45.59181,42.0858,46.39962,4058,9193770,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",E92000001,England,E12000009,South West region (statistical),Regions (statistical),Persons,All ages,,,2019,42.87763,41.27513,44.52625,40.37226,45.48951,2719,5642792,,,Better,Not compared,20190000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,,,2020,59.20426,58.23074,60.18987,57.67495,60.76151,14349,27596643,,,Not compared,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020,86.34176,82.04049,90.80685,79.63524,93.42647,1567,2625640,,,Worse,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020,78.24289,73.56273,83.139,70.96249,86.02154,1077,1720404,,,Worse,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020,72.57931,68.59867,76.7282,66.3802,79.16674,1278,2348780,,,Worse,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020,66.86332,62.9171,70.98892,60.72341,73.4171,1109,2352500,,,Worse,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020,60.54943,57.33939,63.89062,55.54834,65.85322,1366,2587617,,,Similar,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020,60.11034,56.99843,63.34703,55.26107,65.24762,1417,2467092,,,Similar,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020,55.28111,52.90303,57.7379,51.56787,59.17612,2064,3759453,,,Better,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020,50.52959,48.13966,53.00686,46.80157,54.45927,1699,3462959,,,Better,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020,48.85724,46.69552,51.09266,45.48282,52.40185,1947,4090639,,,Better,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""County & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020,42.77869,39.89037,45.81983,38.29434,47.61546,825,2181559,,,Better,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Most deprived decile (IMD2019),2020,82.93234,79.52155,86.45,77.60386,88.50764,2299,3792934,,,Worse,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second most deprived decile (IMD2019),2020,75.18263,72.07579,78.38761,70.32934,80.26256,2263,3785493,,,Worse,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third more deprived decile (IMD2019),2020,65.24604,62.1749,68.42792,60.45472,70.29302,1745,3533543,,,Worse,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth more deprived decile (IMD2019),2020,60.85485,57.75625,64.07513,56.02518,65.9654,1476,2615895,,,Similar,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth more deprived decile (IMD2019),2020,57.6961,54.49357,61.03645,52.70983,63.00042,1234,2283289,,,Similar,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fifth less deprived decile (IMD2019),2020,51.99428,49.30688,54.78929,47.80645,56.43048,1421,3014758,,,Better,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Fourth less deprived decile (IMD2019),2020,48.8757,46.22547,51.63738,44.7482,53.26041,1291,2642073,,,Better,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Third less deprived decile (IMD2019),2020,47.76594,44.8353,50.83676,43.20928,52.64599,1004,2062302,,,Better,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Second least deprived decile (IMD2019),2020,45.98352,42.93296,49.19255,41.24597,51.08654,855,1888318,,,Better,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Male,All ages,""District & UA deprivation deciles in England (IMD2019, 4/23 geography)"",Least deprived decile (IMD2019),2020,40.55498,37.71058,43.55627,36.14164,45.33006,761,1978038,,,Better,Not compared,20200000,,,1y"
"1203,""Mortality rate from lung cancer, all ages"",,,E92000001,England,England,Female,All ages,,,2020,43.30491,42.54798,44.07189,42.11614,44.5169,12586,28729318,,,Not compared,Not compared,20200000,,,1y"
